TradeID,TradeQuantityUSD,Symbol,Side,Price,NumLPs,SecondBestPrice,BestBid,BestAsk,TotalVolume
Trade_00471,246406905.1111042,GBPUSD,S,1.37836,8,1.378352088747431,1.378352088747431,1.381408508312324,246406905.1111042
Trade_00472,148515104.20587063,GBPUSD,S,1.37798,7,1.377781747654588,1.377781747654588,1.38010529669171,148515104.20587063
Trade_00473,29063452.609412935,GBPUSD,S,1.3781,7,1.378068411681802,1.378068411681802,1.378877455739042,29063452.609412935
Trade_00478,47019312.043782346,EURUSD,B,1.19876,6,1.198845241334318,1.198303689482171,1.198845241334318,47019312.043782346
Trade_00493,18246637.74110377,USDJPY,B,108.86554,7,108.8700248521811,108.8325237434192,108.8700248521811,18246637.74110377
Trade_00502,13794184.922854193,AUDUSD,S,0.77449,7,0.7744773282212787,0.7744773282212787,0.7748541539824547,13794184.922854193
Trade_00503,47440319.719525866,AUDUSD,B,0.77492,5,0.7750400484131632,0.774155928546499,0.7750400484131632,47440319.719525866
Trade_00504,15632596.497422779,AUDUSD,S,0.7742800000000001,8,0.7742534661118455,0.7742534661118455,0.7745828420142512,15632596.497422779
Trade_00505,62420645.02040011,AUDUSD,B,0.7746900000000001,6,0.774717308737832,0.7737943591744094,0.774717308737832,62420645.02040011
Trade_00516,32375952.045470245,GBPUSD,S,1.37965,6,1.379590830913825,1.379590830913825,1.380400049001917,32375952.045470245
Trade_00527,48498735.991904914,EURUSD,S,1.20342,5,1.203416133030852,1.203416133030852,1.203860166522426,48498735.991904914
Trade_00528,22759977.41776239,EURUSD,S,1.20196,6,1.201911187540282,1.201911187540282,1.202249565930029,22759977.41776239
Trade_00542,46570307.8371007,USDJPY,B,108.25638,6,108.2643731243916,108.2134925000117,108.2643731243916,46570307.8371007
Trade_00551,72928307.85064492,AUDUSD,S,0.7767200000000001,4,0.7765240076529015,0.7765240076529015,0.7777217601489803,72928307.85064492
Trade_00552,33217580.743072063,AUDUSD,B,0.77688,6,0.7769123605676692,0.7762260279290425,0.7769123605676692,33217580.743072063
Trade_00553,44624436.72170266,AUDUSD,S,0.7768400000000001,8,0.7768364389967859,0.7768364389967859,0.7774585007086537,44624436.72170266
Trade_00567,155658060.98127013,GBPUSD,B,1.39444,5,1.394646508519146,1.39201183437344,1.394646508519146,155658060.98127013
Trade_00568,337772106.0341864,GBPUSD,S,1.39229,8,1.391960873626366,1.391960873626366,1.396233074315127,337772106.0341864
Trade_00569,67741793.65655088,GBPUSD,B,1.39603,4,1.396256770021066,1.394821731536992,1.396256770021066,67741793.65655088
Trade_00588,42025300.25504529,USDJPY,B,108.48246,7,108.4836304491336,108.4349991319678,108.4836304491336,42025300.25504529
Trade_00613,159891954.25322905,GBPUSD,B,1.39677,6,1.396786039463712,1.394271963272794,1.396786039463712,159891954.25322905
Trade_00635,94259083.49221572,USDJPY,B,108.06833,5,108.0779268946698,107.9856013074631,108.0779268946698,94259083.49221572
Trade_00647,187218148.58879074,AUDUSD,B,0.77339,4,0.7736382292541385,0.7713877827321346,0.7736382292541385,187218148.58879074
Trade_00660,27067401.74933436,GBPUSD,S,1.39141,4,1.391360577379093,1.391360577379093,1.392151745780213,27067401.74933436
Trade_00661,140064620.9519181,GBPUSD,S,1.38961,6,1.389457138033324,1.389457138033324,1.391517976444434,140064620.9519181
Trade_00662,154584253.1960117,GBPUSD,B,1.39059,8,1.390726527352157,1.388261636784443,1.390726527352157,154584253.1960117
Trade_00672,57705111.879703365,EURUSD,B,1.20528,7,1.205390452483969,1.204741566684022,1.205390452483969,57705111.879703365
Trade_00684,16180218.67237985,USDJPY,B,108.17344,4,108.1771085882789,108.1432643481772,108.1771085882789,16180218.67237985
Trade_00685,22990228.72932255,USDJPY,B,108.11498,7,108.1183275411042,108.0848375918381,108.1183275411042,22990228.72932255
Trade_00697,15363453.998989765,AUDUSD,B,0.7719900000000001,4,0.7720655543278354,0.7716545546102913,0.7720655543278354,15363453.998989765
Trade_00706,108347945.42643009,GBPUSD,B,1.38744,5,1.387541194670948,1.385649079391483,1.387541194670948,108347945.42643009
Trade_00718,51767695.86888689,EURUSD,B,1.20684,6,1.206867779118563,1.206379882178034,1.206867779118563,51767695.86888689
Trade_00728,76681880.00097871,USDJPY,B,107.60332,6,107.6113384036761,107.5425307943532,107.6113384036761,76681880.00097871
Trade_00729,109538732.2944589,USDJPY,B,107.81063,8,107.812638204963,107.7298649600455,107.812638204963,109538732.2944589
Trade_00765,19452173.297312107,EURUSD,B,1.20812,7,1.208140427128497,1.207874698762855,1.208140427128497,19452173.297312107
Trade_00774,121263521.2345049,USDJPY,S,107.95938,4,107.9477830688459,107.9477830688459,108.0649047461182,121263521.2345049
Trade_00781,75008008.22570035,AUDUSD,B,0.7792000000000001,8,0.7792578964303603,0.7781918616045699,0.7792578964303603,75008008.22570035
Trade_00794,67085833.144270346,GBPUSD,B,1.38782,5,1.388087047143453,1.386682310027155,1.388087047143453,67085833.144270346
Trade_00795,67208773.75810103,GBPUSD,S,1.38811,4,1.388087638461039,1.388087638461039,1.389057790119561,67208773.75810103
Trade_00803,68497623.54200572,EURUSD,B,1.2086,4,1.208750399868834,1.20810553442728,1.208750399868834,68497623.54200572
Trade_00819,49032107.46706463,USDJPY,S,108.23794,5,108.2351243280828,108.2351243280828,108.2843155784675,49032107.46706463
Trade_00820,81823309.44109708,USDJPY,S,108.26292,5,108.2593674349766,108.2593674349766,108.3322046062595,81823309.44109708
Trade_00831,122978810.7781313,AUDUSD,B,0.7780300000000001,6,0.7781262335311823,0.7762053895410086,0.7781262335311823,122978810.7781313
Trade_00841,59145412.88909828,GBPUSD,S,1.38886,4,1.388794936277956,1.388794936277956,1.389877412706103,59145412.88909828
Trade_00865,117224397.3589502,USDJPY,S,108.80763,5,108.7902082207866,108.7902082207866,108.89456661928,117224397.3589502
Trade_00866,186863632.9367291,USDJPY,S,108.92348,5,108.9083412445087,108.9083412445087,109.0492037280268,186863632.9367291
Trade_00878,15651853.209329672,AUDUSD,S,0.77456,6,0.7745236228116468,0.7745236228116468,0.7749368002456102,15651853.209329672
Trade_00879,18768029.25071283,AUDUSD,B,0.77502,8,0.7750258509358582,0.7746164458752027,0.7750258509358582,18768029.25071283
Trade_00889,198712958.53098214,GBPUSD,S,1.38654,8,1.386308752405271,1.386308752405271,1.38940730525879,198712958.53098214
Trade_00890,166419113.66528532,GBPUSD,S,1.38732,6,1.386615015601562,1.386615015601562,1.389725820019238,166419113.66528532
Trade_00891,311895547.3238538,GBPUSD,B,1.39019,4,1.390406519399567,1.386631950884971,1.390406519399567,311895547.3238538
Trade_00903,94452950.68297192,EURUSD,S,1.212,8,1.211998179540126,1.211998179540126,1.212696533394055,94452950.68297192
Trade_00913,22446231.73959553,USDJPY,B,109.15688,6,109.1591867172824,109.1268555554919,109.1591867172824,22446231.73959553
Trade_00939,127418404.40016985,GBPUSD,S,1.39569,4,1.395513670981319,1.395513670981319,1.397726481615613,127418404.40016985
Trade_00940,127679191.12430145,GBPUSD,B,1.39613,7,1.396266598496511,1.3943593798777,1.396266598496511,127679191.12430145
Trade_00948,107121213.18751678,EURUSD,S,1.20796,5,1.207858978621371,1.207858978621371,1.208725928413606,107121213.18751678
Trade_00949,19777918.121889275,EURUSD,S,1.20829,4,1.208253308373116,1.208253308373116,1.208593286074088,19777918.121889275
Trade_00950,52968386.85748515,EURUSD,S,1.20836,5,1.208273317786775,1.208273317786775,1.208858298473842,52968386.85748515
Trade_00962,130711335.0543659,USDJPY,B,108.96512,6,108.9662095740547,108.8667622461328,108.9662095740547,130711335.0543659
Trade_00963,61632227.89764404,USDJPY,B,108.97776,4,108.9782391121861,108.9108502878106,108.9782391121861,61632227.89764404
Trade_00974,42635557.42980601,AUDUSD,S,0.7755700000000001,5,0.7754492916005759,0.7754492916005759,0.7763359869080587,42635557.42980601
Trade_00975,78597262.61062256,AUDUSD,S,0.7755400000000001,4,0.7753921057118514,0.7753921057118514,0.7766833795954211,78597262.61062256
Trade_00986,80638651.22297798,GBPUSD,S,1.38858,6,1.388557134227488,1.388557134227488,1.390169580768907,80638651.22297798
Trade_00995,120217569.92170021,EURUSD,B,1.20567,6,1.205951697426746,1.204515983381644,1.205951697426746,120217569.92170021
Trade_01009,114530664.0304625,USDJPY,B,109.29667,6,109.3003762846203,109.2165450439886,109.3003762846203,114530664.0304625
Trade_01010,58529095.24692222,USDJPY,B,109.29695,4,109.3026706791067,109.2308281802079,109.3026706791067,58529095.24692222
Trade_01011,82117589.73775432,USDJPY,B,109.22405,4,109.2384359556007,109.1650295868125,109.2384359556007,82117589.73775432
Trade_01031,23361105.76733051,GBPUSD,B,1.38824,4,1.388297878426578,1.387592277910156,1.388297878426578,23361105.76733051
Trade_01032,320842097.3916875,GBPUSD,B,1.39116,4,1.391271040407325,1.387290176097378,1.391271040407325,320842097.3916875
Trade_01046,57356372.53920442,EURUSD,B,1.20284,5,1.202924235627043,1.202336059842911,1.202924235627043,57356372.53920442
Trade_01056,22802225.74016079,USDJPY,S,109.08241,4,109.081662337683,109.081662337683,109.1226445329285,22802225.74016079
Trade_01057,16183813.40289488,USDJPY,B,109.15596,6,109.1591291584176,109.1256618141415,109.1591291584176,16183813.40289488
Trade_01069,111284732.02553822,AUDUSD,B,0.7712100000000001,7,0.7712746564072864,0.7696205270863608,0.7712746564072864,111284732.02553822
Trade_01070,88549907.90133367,AUDUSD,S,0.77046,7,0.7703904356641774,0.7703904356641774,0.7716125059171302,88549907.90133367
Trade_01080,132279356.16785288,GBPUSD,B,1.38577,8,1.385832455080789,1.383974255622094,1.385832455080789,132279356.16785288
Trade_01081,283929902.1688767,GBPUSD,B,1.387,5,1.387313737999848,1.383055840181571,1.387313737999848,283929902.1688767
Trade_01097,129276754.09385438,EURUSD,B,1.1999,6,1.199968992233398,1.19897598437191,1.199968992233398,129276754.09385438
Trade_01125,32473539.585121904,AUDUSD,B,0.7743700000000001,4,0.7745129658174724,0.7738287658013419,0.7745129658174724,32473539.585121904
Trade_01126,16274964.660484578,AUDUSD,B,0.7740100000000001,5,0.7740264560463738,0.7736614322338158,0.7740264560463738,16274964.660484578
Trade_01127,84121532.7053849,AUDUSD,S,0.7731300000000001,4,0.7729897293167397,0.7729897293167397,0.774398762261187,84121532.7053849
Trade_01134,162706571.91564342,GBPUSD,S,1.38941,5,1.389117146944161,1.389117146944161,1.39178556657823,162706571.91564342
Trade_01135,73616593.17726642,GBPUSD,B,1.39111,8,1.391118275193201,1.390005568218548,1.391118275193201,73616593.17726642
Trade_01144,102929762.20256647,EURUSD,S,1.20497,6,1.204960297352663,1.204960297352663,1.205726344206813,102929762.20256647
Trade_01157,50229109.00879651,USDJPY,B,109.2687,4,109.2764767354087,109.206701991321,109.2764767354087,50229109.00879651
Trade_01158,100770286.0399149,USDJPY,S,109.2013,4,109.1896715156726,109.1896715156726,109.2848903985153,100770286.0399149
Trade_01166,29475386.9745291,AUDUSD,S,0.7748900000000001,5,0.7748080408092793,0.7748080408092793,0.7753985340266407,29475386.9745291
Trade_01190,74984462.78427479,EURUSD,B,1.21318,4,1.213205030580703,1.212523543869763,1.213205030580703,74984462.78427479
Trade_01210,172521428.57220104,AUDUSD,B,0.78232,4,0.7824373744453526,0.7795374920202904,0.7824373744453526,172521428.57220104
Trade_01211,89297811.80555998,AUDUSD,S,0.78083,5,0.7806772805358262,0.7806772805358262,0.7818583365602276,89297811.80555998
Trade_01218,30717837.831631184,GBPUSD,S,1.39328,7,1.393265212873734,1.393265212873734,1.393975166096316,30717837.831631184
Trade_01219,140414020.50978133,GBPUSD,S,1.39215,7,1.392141585462883,1.392141585462883,1.394128278068158,140414020.50978133
Trade_01220,242495571.6565932,GBPUSD,S,1.39217,7,1.391976984509193,1.391976984509193,1.395278096116386,242495571.6565932
Trade_01229,56290918.650951356,EURUSD,B,1.21671,8,1.216714053610535,1.216208713829554,1.216714053610535,56290918.650951356
Trade_01249,17084781.276497465,AUDUSD,B,0.78893,7,0.7890152173941737,0.7885522733836917,0.7890152173941737,17084781.276497465
Trade_01250,41412632.65884879,AUDUSD,B,0.7889600000000001,7,0.788987143044373,0.7883101742191352,0.788987143044373,41412632.65884879
Trade_01251,102388268.9723354,AUDUSD,S,0.78744,5,0.7874099107487785,0.7874099107487785,0.7889107921525093,102388268.9723354
Trade_01252,141764300.72336763,AUDUSD,B,0.78942,5,0.7894407888409782,0.7876876651382487,0.7894407888409782,141764300.72336763
Trade_01253,18113856.29246785,AUDUSD,S,0.78729,4,0.7872832179296109,0.7872832179296109,0.787771709312806,18113856.29246785
Trade_01277,22861978.43119596,EURUSD,B,1.2162,8,1.216205511129616,1.215874032655247,1.216205511129616,22861978.43119596
Trade_01278,23554238.516591214,EURUSD,S,1.21535,8,1.215313145974358,1.215313145974358,1.21567031333943,23554238.516591214
Trade_01292,99994936.69020012,USDJPY,B,108.59246,7,108.6036195763751,108.4956595264739,108.6036195763751,99994936.69020012
Trade_01293,167675151.9029495,USDJPY,S,108.36112,8,108.352145187505,108.352145187505,108.4704300005206,167675151.9029495
Trade_01294,56898623.12865444,USDJPY,S,108.50317,5,108.5003616756532,108.5003616756532,108.5555195548611,56898623.12865444
Trade_01295,40966901.3984967,USDJPY,S,108.5191,7,108.5180594786439,108.5180594786439,108.5602690800653,40966901.3984967
Trade_01312,111035878.59591445,GBPUSD,S,1.41409,4,1.413901118547459,1.413901118547459,1.415736465441044,111035878.59591445
Trade_01325,63867980.40716874,EURUSD,B,1.21141,7,1.211467995606485,1.210842130586857,1.211467995606485,63867980.40716874
Trade_01337,59255139.27941211,USDJPY,B,109.18667,7,109.1878469052965,109.1280986284716,109.1878469052965,59255139.27941211
Trade_01338,17124126.97263062,USDJPY,S,109.24543,8,109.2448765376281,109.2448765376281,109.2765222832339,17124126.97263062
Trade_01349,126305337.95692022,AUDUSD,B,0.7768,7,0.7768387425429544,0.7750061579905915,0.7768387425429544,126305337.95692022
Trade_01361,150692245.71862578,GBPUSD,B,1.41329,6,1.413375948829481,1.411479549143263,1.413375948829481,150692245.71862578
Trade_01362,26374002.196814768,GBPUSD,S,1.41271,7,1.412617329728616,1.412617329728616,1.413469889359766,26374002.196814768
Trade_01384,20473625.69719553,USDJPY,B,109.61767,6,109.6208618547716,109.5855298099893,109.6208618547716,20473625.69719553
Trade_01385,17896694.38963756,USDJPY,S,109.5671,5,109.5651742609978,109.5651742609978,109.6075508832849,17896694.38963756
Trade_01393,73512671.09233642,AUDUSD,S,0.77012,8,0.7700652544359605,0.7700652544359605,0.7712479124260688,73512671.09233642
Trade_01394,91935389.8877313,AUDUSD,B,0.77195,6,0.7721897952650961,0.7706837042093194,0.7721897952650961,91935389.8877313
Trade_01406,78051441.69494602,GBPUSD,B,1.40425,4,1.404387645157119,1.402845830293458,1.404387645157119,78051441.69494602
Trade_01427,47993206.43069223,USDJPY,B,109.3901,8,109.3943693613793,109.3465384534716,109.3943693613793,47993206.43069223
Trade_01428,41328524.15787056,USDJPY,B,109.33435,7,109.3385315342195,109.274337315542,109.3385315342195,41328524.15787056
Trade_01439,18843743.092896044,AUDUSD,B,0.77578,4,0.7757835202186424,0.7753061623808633,0.7757835202186424,18843743.092896044
Trade_01440,89284905.30597295,AUDUSD,S,0.7762300000000001,6,0.7761266390513212,0.7761266390513212,0.7774234437431377,89284905.30597295
Trade_01448,292481008.18725014,GBPUSD,S,1.40663,4,1.406562273710571,1.406562273710571,1.410111344629896,292481008.18725014
Trade_01449,163266729.26932463,GBPUSD,S,1.40652,7,1.40642790717038,1.40642790717038,1.409067445945695,163266729.26932463
Trade_01450,53610425.49905204,GBPUSD,S,1.40809,7,1.408086557503811,1.408086557503811,1.40922828817464,53610425.49905204
Trade_01451,127432995.47689676,GBPUSD,S,1.40887,6,1.408563683906321,1.408563683906321,1.410504244192376,127432995.47689676
Trade_01460,25836050.50958579,EURUSD,B,1.21443,4,1.214444289091089,1.214138723284159,1.214444289091089,25836050.50958579
Trade_01461,73933021.50854445,EURUSD,S,1.21424,6,1.214220771599269,1.214220771599269,1.214945104116751,73933021.50854445
Trade_01475,186508064.2979592,USDJPY,S,109.14712,8,109.1423517455806,109.1423517455806,109.2865531681796,186508064.2979592
Trade_01476,17506328.66984233,USDJPY,S,109.17796,4,109.1730417549499,109.1730417549499,109.2062697896906,17506328.66984233
Trade_01487,29664673.58666064,AUDUSD,B,0.7760300000000001,7,0.7760843289815885,0.7755090893572528,0.7760843289815885,29664673.58666064
Trade_01496,179109618.93355554,GBPUSD,B,1.41089,4,1.411441889694607,1.408174332332901,1.411441889694607,179109618.93355554
Trade_01509,27007636.1749482,EURUSD,B,1.22188,4,1.221906293608584,1.221472549441714,1.221906293608584,27007636.1749482
Trade_01521,40362597.58286178,USDJPY,B,108.94897,8,108.9526940473189,108.9019815725885,108.9526940473189,40362597.58286178
Trade_01522,153717943.9561442,USDJPY,S,108.84875,6,108.8434844188808,108.8434844188808,108.9737139861054,153717943.9561442
Trade_01530,31631248.688208725,AUDUSD,S,0.78007,5,0.7800452242495441,0.7800452242495441,0.7805270399301462,31631248.688208725
Trade_01546,144291553.2203695,GBPUSD,B,1.42116,6,1.421160598457055,1.419204249385013,1.421160598457055,144291553.2203695
Trade_01547,160252743.84747952,GBPUSD,B,1.42108,5,1.421292075434782,1.418920596385627,1.421292075434782,160252743.84747952
Trade_01556,97362154.47630663,EURUSD,B,1.22379,8,1.223937153373631,1.222979934574522,1.223937153373631,97362154.47630663
Trade_01579,34404535.40177812,AUDUSD,S,0.77405,4,0.7739767585120575,0.7739767585120575,0.7746700052786263,34404535.40177812
Trade_01592,30845353.683098085,GBPUSD,B,1.41583,5,1.415843536486944,1.415120742039248,1.415843536486944,30845353.683098085
Trade_01593,87520986.19081265,GBPUSD,B,1.41627,7,1.416546037966637,1.41500675500699,1.416546037966637,87520986.19081265
Trade_01594,76632946.92477375,GBPUSD,S,1.41482,5,1.414679401451232,1.414679401451232,1.416058096553126,76632946.92477375
Trade_01604,58525567.30998004,EURUSD,B,1.22111,8,1.221213169269936,1.220571588277696,1.221213169269936,58525567.30998004
Trade_01605,125997244.44332318,EURUSD,B,1.22162,8,1.221624222670798,1.220738031369894,1.221624222670798,125997244.44332318
Trade_01615,53682720.67280486,USDJPY,S,108.93238,6,108.927423901235,108.927423901235,108.9849350724536,53682720.67280486
Trade_01642,31303471.86318785,GBPUSD,S,1.4124,4,1.412330091737497,1.412330091737497,1.413223199481637,31303471.86318785
Trade_01643,260955632.69797072,GBPUSD,B,1.41639,4,1.416478627813754,1.413269972725833,1.416478627813754,260955632.69797072
Trade_01644,30589541.371105794,GBPUSD,S,1.41503,4,1.414985784653342,1.414985784653342,1.415852553665038,30589541.371105794
Trade_01653,25213519.048845347,EURUSD,B,1.22063,5,1.220669713744828,1.220330215085592,1.220669713744828,25213519.048845347
Trade_01654,72473788.3948123,EURUSD,B,1.21839,5,1.218433015805171,1.21772559682219,1.218433015805171,72473788.3948123
Trade_01655,123502674.35960443,EURUSD,S,1.21792,5,1.217847495836586,1.217847495836586,1.218829025648059,123502674.35960443
Trade_01665,51933580.7999596,USDJPY,B,108.7958,8,108.7964570982462,108.7393428746835,108.7964570982462,51933580.7999596
Trade_01666,21002229.0609777,USDJPY,B,108.7482,7,108.7559701628757,108.7164665537047,108.7559701628757,21002229.0609777
