LP,Symbol,Side,NumLPs,TradeQuantityUSD,MinPrice,MaxPrice,Price,Count,TotalVolume
LP_2,AUDUSD,B,"2:[5, 5]","3:[111303732, 144517964]",0.7617900000000001,0.7764700000000001,0.7712505447137248,3,411627171.90040934
LP_2,AUDUSD,B,"2:[5, 5]","4:[144517964, 177732197]",0.7600800000000001,0.7600800000000001,0.7600800000000001,1,148959834.90966004
LP_2,AUDUSD,B,"5:[6, 6]","0:[11661035, 44875267]",0.7495400000000001,0.77595,0.7698884834168456,3,60048874.23182369
LP_2,AUDUSD,B,"5:[6, 6]","1:[44875267, 78089500]",0.7772100000000001,0.7777000000000001,0.7774861353159231,2,137562893.48125398
LP_2,AUDUSD,B,"5:[6, 6]","2:[78089500, 111303732]",0.77195,0.7760600000000001,0.7735221446335924,3,271302552.66029334
LP_2,AUDUSD,B,"5:[6, 6]","3:[111303732, 144517964]",0.7640800000000001,0.77683,0.7713744141048249,3,394033465.23329777
LP_2,AUDUSD,B,"5:[6, 6]","5:[177732197, 210946429]",0.7789800000000001,0.7789800000000001,0.7789800000000001,1,189523530.8023228
LP_2,AUDUSD,B,"7:[7, 7]","0:[11661035, 44875267]",0.7613800000000001,0.7889600000000001,0.7734363418310007,9,222516935.5346237
LP_2,AUDUSD,B,"7:[7, 7]","1:[44875267, 78089500]",0.7712100000000001,0.7712100000000001,0.7712100000000001,1,47829420.89084477
LP_2,AUDUSD,B,"7:[7, 7]","2:[78089500, 111303732]",0.76321,0.7781,0.7701275907677028,5,491667265.8882103
LP_2,AUDUSD,B,"7:[7, 7]","3:[111303732, 144517964]",0.7729400000000001,0.7768,0.7752307251704715,3,411298222.3495222
LP_2,AUDUSD,B,"7:[7, 7]","4:[144517964, 177732197]",0.76609,0.7668100000000001,0.766440015588662,2,334410029.58329064
LP_2,AUDUSD,B,"9:[8, 8]","0:[11661035, 44875267]",0.76248,0.7846500000000001,0.7724721185978317,10,250588353.4971786
LP_2,AUDUSD,B,"9:[8, 8]","2:[78089500, 111303732]",0.7568300000000001,0.77856,0.7709516775246171,5,476470993.2748074
LP_2,AUDUSD,B,"9:[8, 8]","3:[111303732, 144517964]",0.75597,0.7810100000000001,0.7715290347645888,3,377019255.1218368
LP_2,AUDUSD,B,"9:[8, 8]","5:[177732197, 210946429]",0.77341,0.77341,0.77341,1,191685631.27437606
LP_2,EURUSD,B,"0:[4, 4]","0:[11661035, 44875267]",1.19379,1.22188,1.208377763779711,2,52005537.7651121
LP_2,EURUSD,B,"0:[4, 4]","1:[44875267, 78089500]",1.19995,1.21879,1.2110661121234936,5,293754431.81256336
LP_2,EURUSD,B,"0:[4, 4]","2:[78089500, 111303732]",1.17572,1.21375,1.1918840480583401,5,493288472.2395863
LP_2,EURUSD,B,"0:[4, 4]","5:[177732197, 210946429]",1.2194,1.2194,1.2194,1,190059969.7641155
LP_2,EURUSD,B,"0:[4, 4]","6:[210946429, 244160661]",1.21996,1.21996,1.2199600000000002,1,223592112.22794953
LP_2,EURUSD,B,"2:[5, 5]","0:[11661035, 44875267]",1.21159,1.21159,1.2115899999999997,1,27723557.302821614
LP_2,EURUSD,B,"2:[5, 5]","1:[44875267, 78089500]",1.21701,1.21839,1.217856824486199,2,118104553.67648855
LP_2,EURUSD,B,"2:[5, 5]","2:[78089500, 111303732]",1.18886,1.21706,1.2025846110782217,2,203662352.0030129
LP_2,EURUSD,B,"2:[5, 5]","3:[111303732, 144517964]",1.18904,1.21313,1.201149552977137,2,260606361.85778767
LP_2,EURUSD,B,"2:[5, 5]","4:[144517964, 177732197]",1.20741,1.21107,1.2092578433520738,2,293149918.04301316
LP_2,EURUSD,B,"2:[5, 5]","6:[210946429, 244160661]",1.20136,1.22297,1.2117974202799788,3,673950444.4581589
LP_2,EURUSD,B,"2:[5, 5]","8:[277374894, 310589126]",1.20746,1.20746,1.20746,1,289467422.57519764
LP_2,EURUSD,B,"5:[6, 6]","0:[11661035, 44875267]",1.21946,1.22267,1.2207848147482874,3,78412615.44346748
LP_2,EURUSD,B,"5:[6, 6]","1:[44875267, 78089500]",1.19876,1.21769,1.2106620577587124,3,163834300.18430987
LP_2,EURUSD,B,"5:[6, 6]","2:[78089500, 111303732]",1.19064,1.22568,1.2073146729142825,2,210075767.09780452
LP_2,EURUSD,B,"5:[6, 6]","3:[111303732, 144517964]",1.21965,1.21965,1.21965,1,133669012.8146045
LP_2,EURUSD,B,"5:[6, 6]","4:[144517964, 177732197]",1.20854,1.20854,1.20854,1,171714943.91234592
LP_2,EURUSD,B,"5:[6, 6]","6:[210946429, 244160661]",1.1914,1.20132,1.196312342939361,2,458417275.84995854
LP_2,EURUSD,B,"7:[7, 7]","0:[11661035, 44875267]",1.18749,1.21474,1.1975610091817634,4,97756033.34742168
LP_2,EURUSD,B,"7:[7, 7]","1:[44875267, 78089500]",1.1874,1.22324,1.206909628260972,4,275728518.98172975
LP_2,EURUSD,B,"7:[7, 7]","2:[78089500, 111303732]",1.21264,1.21264,1.21264,1,94323435.05101773
LP_2,EURUSD,B,"7:[7, 7]","3:[111303732, 144517964]",1.21022,1.2138,1.2119163455814905,2,246332688.3054535
LP_2,EURUSD,B,"7:[7, 7]","4:[144517964, 177732197]",1.22057,1.22057,1.22057,1,151630895.01518467
LP_2,EURUSD,B,"7:[7, 7]","5:[177732197, 210946429]",1.21816,1.21816,1.21816,1,202015356.79863694
LP_2,EURUSD,B,"7:[7, 7]","6:[210946429, 244160661]",1.19683,1.19683,1.19683,1,219691819.738689
LP_2,EURUSD,B,"9:[8, 8]","0:[11661035, 44875267]",1.18667,1.218,1.2064955629535823,3,68605132.65406072
LP_2,EURUSD,B,"9:[8, 8]","1:[44875267, 78089500]",1.18761,1.22111,1.2044902171229117,5,285375050.8648729
LP_2,EURUSD,B,"9:[8, 8]","2:[78089500, 111303732]",1.20156,1.20156,1.20156,1,103634079.75411257
LP_2,EURUSD,B,"9:[8, 8]","3:[111303732, 144517964]",1.2158,1.21746,1.216611920011222,2,261799936.71298176
LP_2,EURUSD,B,"9:[8, 8]","6:[210946429, 244160661]",1.18119,1.21213,1.1966250991153462,2,442388681.5295992
LP_2,GBPUSD,B,"0:[4, 4]","0:[11661035, 44875267]",1.39189,1.39189,1.39189,1,27793592.555906773
LP_2,GBPUSD,B,"0:[4, 4]","1:[44875267, 78089500]",1.39221,1.41523,1.4051620855287739,2,123798574.79972418
LP_2,GBPUSD,B,"0:[4, 4]","2:[78089500, 111303732]",1.41876,1.42094,1.419988335175886,2,190951823.91733173
LP_2,GBPUSD,B,"0:[4, 4]","3:[111303732, 144517964]",1.40828,1.40828,1.40828,1,119748708.40590371
LP_2,GBPUSD,B,"0:[4, 4]","4:[144517964, 177732197]",1.3903,1.3903,1.3903,1,171831557.9938903
LP_2,GBPUSD,B,"0:[4, 4]","6:[210946429, 244160661]",1.38553,1.38553,1.38553,1,216771009.43029445
LP_2,GBPUSD,B,"0:[4, 4]","8:[277374894, 310589126]",1.41106,1.41106,1.41106,1,297493646.94109017
LP_2,GBPUSD,B,"0:[4, 4]","9:[310589126, 343803358]",1.42105,1.42105,1.42105,1,338949591.74060386
LP_2,GBPUSD,B,"2:[5, 5]","0:[11661035, 44875267]",1.38435,1.42061,1.4064523135730365,3,90016082.72212774
LP_2,GBPUSD,B,"2:[5, 5]","1:[44875267, 78089500]",1.37625,1.41396,1.3939706019030653,3,198837576.32235682
LP_2,GBPUSD,B,"2:[5, 5]","2:[78089500, 111303732]",1.37596,1.37596,1.37596,1,79970936.99661955
LP_2,GBPUSD,B,"2:[5, 5]","3:[111303732, 144517964]",1.41324,1.41905,1.4160125998231865,2,267385421.70975846
LP_2,GBPUSD,B,"2:[5, 5]","4:[144517964, 177732197]",1.387,1.4204,1.3963441271500798,6,983381405.1183403
LP_2,GBPUSD,B,"5:[6, 6]","0:[11661035, 44875267]",1.41384,1.41795,1.4160547426646923,2,54162497.54954502
LP_2,GBPUSD,B,"5:[6, 6]","1:[44875267, 78089500]",1.37842,1.41489,1.3944477868179854,2,128436597.7818233
LP_2,GBPUSD,B,"5:[6, 6]","2:[78089500, 111303732]",1.38703,1.41124,1.3993970893317744,2,167646606.45013002
LP_2,GBPUSD,B,"5:[6, 6]","4:[144517964, 177732197]",1.37428,1.41494,1.3930123826255136,2,315738721.14556825
LP_2,GBPUSD,B,"7:[7, 7]","0:[11661035, 44875267]",1.38579,1.41894,1.405382372073804,3,96114805.59637186
LP_2,GBPUSD,B,"7:[7, 7]","1:[44875267, 78089500]",1.38598,1.39416,1.39076934079158,3,212375050.2831962
LP_2,GBPUSD,B,"7:[7, 7]","2:[78089500, 111303732]",1.41627,1.41627,1.41627,1,87520986.19081265
LP_2,GBPUSD,B,"7:[7, 7]","3:[111303732, 144517964]",1.37999,1.41794,1.3989456249991024,2,278195122.9110608
LP_2,GBPUSD,B,"7:[7, 7]","4:[144517964, 177732197]",1.38289,1.41801,1.406008886921151,3,486105151.1936872
LP_2,GBPUSD,B,"7:[7, 7]","6:[210946429, 244160661]",1.37989,1.37989,1.3798899999999998,1,220132609.00909862
LP_2,GBPUSD,B,"9:[8, 8]","0:[11661035, 44875267]",1.39272,1.39272,1.39272,1,34095962.28299939
LP_2,GBPUSD,B,"9:[8, 8]","1:[44875267, 78089500]",1.39417,1.41909,1.4109355486189092,4,248092709.3788045
LP_2,GBPUSD,B,"9:[8, 8]","3:[111303732, 144517964]",1.39234,1.39234,1.39234,1,115568351.41707736
LP_2,GBPUSD,B,"9:[8, 8]","4:[144517964, 177732197]",1.38836,1.4114,1.3995515333036779,2,310998245.16765285
LP_2,GBPUSD,B,"9:[8, 8]","6:[210946429, 244160661]",1.41594,1.41628,1.4161165420642021,2,446105543.9722018
LP_2,GBPUSD,B,"9:[8, 8]","7:[244160661, 277374894]",1.3839,1.40741,1.3954520389833227,2,508740235.60242623
LP_2,USDJPY,B,"0:[4, 4]","0:[11661035, 44875267]",107.88873,110.70698,109.64032687356877,9,201169529.91578728
LP_2,USDJPY,B,"0:[4, 4]","1:[44875267, 78089500]",109.30673,110.66795,110.00730703183919,4,216965843.77205
LP_2,USDJPY,B,"0:[4, 4]","2:[78089500, 111303732]",107.79863,109.68999,108.76575634628563,3,297927485.96519226
LP_2,USDJPY,B,"0:[4, 4]","4:[144517964, 177732197]",110.00569,110.20281,110.10434624299631,2,323728806.3333835
LP_2,USDJPY,B,"0:[4, 4]","5:[177732197, 210946429]",108.14951,109.30513,108.68942405829445,2,389546495.8390221
LP_2,USDJPY,B,"2:[5, 5]","0:[11661035, 44875267]",108.90104,110.90216,109.76274747009961,9,237996796.91554046
LP_2,USDJPY,B,"2:[5, 5]","1:[44875267, 78089500]",108.79189,110.88163,109.67188108178587,3,162043645.54723725
LP_2,USDJPY,B,"2:[5, 5]","2:[78089500, 111303732]",109.34028,109.76346,109.55888615567531,2,168405449.75129887
LP_2,USDJPY,B,"2:[5, 5]","3:[111303732, 144517964]",109.52642,109.52642,109.52642,1,123509212.8510587
LP_2,USDJPY,B,"2:[5, 5]","5:[177732197, 210946429]",109.89741,109.89741,109.89741,1,207264265.7672986
LP_2,USDJPY,B,"2:[5, 5]","7:[244160661, 277374894]",109.31261,109.31261,109.31261,1,249272333.8538781
LP_2,USDJPY,B,"5:[6, 6]","0:[11661035, 44875267]",109.27794,110.94812,110.07889431357376,6,182106379.46031055
LP_2,USDJPY,B,"5:[6, 6]","1:[44875267, 78089500]",108.14256,108.16671,108.1551390413453,2,108793935.7967116
LP_2,USDJPY,B,"5:[6, 6]","2:[78089500, 111303732]",109.00135,110.65332,109.62604761321714,4,392909389.96709883
LP_2,USDJPY,B,"5:[6, 6]","3:[111303732, 144517964]",108.96512,110.36217,109.63684767980848,2,251764306.0942646
LP_2,USDJPY,B,"5:[6, 6]","4:[144517964, 177732197]",109.5297,110.36639,109.95600896891133,2,308075376.5592817
LP_2,USDJPY,B,"5:[6, 6]","5:[177732197, 210946429]",108.14903,109.51902,108.79612530073031,2,386402560.8287192
LP_2,USDJPY,B,"5:[6, 6]","6:[210946429, 244160661]",109.26447,109.26447,109.26447,1,211344077.6942298
LP_2,USDJPY,B,"7:[7, 7]","0:[11661035, 44875267]",108.05186,110.29228,108.92679683990424,6,119701966.34996682
LP_2,USDJPY,B,"7:[7, 7]","1:[44875267, 78089500]",109.55939,109.64629,109.60559256823898,2,99527916.03282094
LP_2,USDJPY,B,"7:[7, 7]","2:[78089500, 111303732]",108.59246,110.58141,109.2840706794406,5,469089891.5170692
LP_2,USDJPY,B,"7:[7, 7]","3:[111303732, 144517964]",109.09041,109.09041,109.09041,1,122369284.8579958
LP_2,USDJPY,B,"7:[7, 7]","6:[210946429, 244160661]",108.14455,108.14455,108.14455,1,240067697.6423711
LP_2,USDJPY,B,"9:[8, 8]","0:[11661035, 44875267]",108.02402,110.45977,108.70236298018288,3,77323787.18676046
